Latitude,Longitude,Date,HLS_Tile,HLSS30_020_B01,HLSS30_020_B02,HLSS30_020_B03,HLSS30_020_B04,HLSS30_020_B05,HLSS30_020_B06,HLSS30_020_B07,HLSS30_020_B08,HLSS30_020_B09,HLSS30_020_B10,HLSS30_020_B11,HLSS30_020_B12,HLSS30_020_B8A,HLSS30_020_Fmask,HLSS30_020_Fmask_bitmask,HLSS30_020_Fmask_Aerosol_level,HLSS30_020_Fmask_Aerosol_level_Description,HLSS30_020_Fmask_Water,HLSS30_020_Fmask_Water_Description,HLSS30_020_Fmask_Snow/ice,HLSS30_020_Fmask_Snow/ice_Description,HLSS30_020_Fmask_Cloud_shadow,HLSS30_020_Fmask_Cloud_shadow_Description,HLSS30_020_Fmask_Adjacent_to_cloud/shadow,HLSS30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSS30_020_Fmask_Cloud,HLSS30_020_Fmask_Cloud_Description,"HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
25.270289,-80.536839,2023-03-16,17RNJ,0.0126,0.0141,0.0369,0.0266,0.0699,0.1562,0.1817,0.1841,0.0444,0.0009,0.0811,0.0349,0.2062,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-21,17RNJ,0.7748,0.7908,0.8133,0.7979,0.8095,0.8198,0.8264,0.8491,0.2862,0.0028,0.7449,0.6095,0.8305,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-26,17RNJ,0.4412,0.4252,0.4761,0.4888,0.5104,0.5438,0.559,0.5323,0.1565,0.0015,0.4655,0.3673,0.5715,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-03-31,17RNJ,0.3411,0.2748,0.3156,0.3098,0.3455,0.3976,0.4302,0.42,0.0916,0.0011,0.3191,0.2663,0.4556,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-05,17RNJ,0.0097,0.0123,0.0426,0.0307,0.0828,0.1898,0.2246,0.2256,0.0223,0.0006,0.1121,0.0477,0.2555,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-10,17RNJ,-0.0191,0.0526,0.0684,0.0523,0.109,0.2114,0.2553,0.2572,0.0167,0.0116,0.1471,0.0718,0.2856,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-15,17RNJ,0.7732,0.7674,0.7971,0.797,0.8031,0.8252,0.8406,0.8116,0.1849,0.0016,0.5903,0.3959,0.8519,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-20,17RNJ,0.6675,0.7263,0.7612,0.7568,0.7732,0.7771,0.7765,0.8228,0.3019,0.0033,0.5727,0.3817,0.7783,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-25,17RNJ,0.1129,0.1982,0.1992,0.1948,0.2245,0.2586,0.2766,0.3018,0.0985,0.0209,0.2459,0.2088,0.2824,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270289,-80.536839,2023-04-30,17RNJ,0.0119,0.0168,0.0517,0.0429,0.0773,0.1528,0.1913,0.177,0.012,0.0095,0.0839,0.0407,0.2113,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-01,17RNH,0.0119,0.0174,0.0447,0.0404,0.0792,0.1508,0.1791,0.1917,0.0616,0.0007,0.0922,0.0455,0.2177,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-06,17RNH,0.0141,0.0206,0.0486,0.044,0.0817,0.1545,0.1829,0.1919,0.0316,0.0007,0.0983,0.0468,0.2239,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-11,17RNH,0.2693,0.1929,0.2114,0.2066,0.2233,0.2551,0.2778,0.2779,0.0375,0.0013,0.2048,0.1456,0.2966,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-16,17RNH,0.0193,0.0194,0.0428,0.0364,0.0765,0.1426,0.1691,0.1784,0.0478,0.0008,0.0837,0.0417,0.2021,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-21,17RNH,0.0273,0.0567,0.0966,0.0892,0.1329,0.2205,0.2596,0.28,0.0326,0.0012,0.1433,0.0798,0.3098,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-26,17RNH,0.0044,0.017,0.0459,0.0364,0.0745,0.151,0.1786,0.2167,0.0036,0.0007,0.0863,0.0374,0.2132,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-31,17RNH,-0.0167,-0.0209,0.0398,0.0509,0.1014,0.1885,0.2343,0.2389,0.0243,0.0009,0.1458,0.0892,0.2857,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-05,17RNH,0.0312,0.0343,0.0615,0.0533,0.0971,0.176,0.2089,0.2189,0.0286,0.0008,0.1307,0.0609,0.2557,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-10,17RNH,0.0161,0.023,0.0578,0.0522,0.093,0.1705,0.207,0.2129,0.0185,0.0018,0.1074,0.0535,0.2464,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-15,17RNH,0.2556,0.1735,0.1964,0.1952,0.2277,0.2755,0.3025,0.2482,0.0441,0.001,0.219,0.1769,0.3237,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-20,17RNH,0.1102,0.2353,0.2671,0.2682,0.283,0.3201,0.3381,0.3664,0.0295,0.0011,0.3398,0.2556,0.3471,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-25,17RNH,0.4653,0.3992,0.4183,0.4174,0.4381,0.4588,0.4732,0.4451,0.2755,0.0347,0.3883,0.315,0.4845,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-30,17RNH,0.5326,0.5168,0.558,0.5266,0.5116,0.5299,0.5559,0.5618,0.1533,0.0099,0.4577,0.3698,0.5783,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-01,17RNJ,0.012,0.0176,0.0448,0.0405,0.0791,0.1505,0.1787,0.1914,0.0617,0.0007,0.0921,0.0454,0.2173,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-06,17RNJ,0.0139,0.0206,0.0486,0.0439,0.0807,0.1526,0.1821,0.1888,0.0317,0.0007,0.098,0.0462,0.2234,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-11,17RNJ,0.2676,0.1914,0.21,0.2047,0.219,0.2508,0.276,0.2726,0.0369,0.0013,0.2042,0.1439,0.2958,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-16,17RNJ,0.0131,0.0174,0.0441,0.0404,0.0797,0.1438,0.1705,0.1782,0.0551,0.0008,0.0887,0.0447,0.2034,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-21,17RNJ,0.0279,0.0568,0.0965,0.0891,0.1324,0.2195,0.2589,0.2786,0.0326,0.0012,0.143,0.0794,0.3092,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-26,17RNJ,0.0046,0.0172,0.0461,0.0368,0.0744,0.1506,0.1783,0.2157,0.0042,0.0007,0.0863,0.0374,0.213,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-03-31,17RNJ,-0.0175,-0.0212,0.0396,0.0507,0.1009,0.1878,0.2338,0.238,0.0242,0.0009,0.1456,0.0889,0.2851,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-05,17RNJ,0.0305,0.034,0.0612,0.0531,0.0965,0.175,0.2083,0.2173,0.0287,0.0008,0.1305,0.0605,0.2552,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-10,17RNJ,0.0142,0.0217,0.0568,0.0512,0.0899,0.1658,0.2051,0.2057,0.0181,0.0018,0.107,0.0521,0.2457,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-15,17RNJ,0.2549,0.1731,0.196,0.1945,0.2258,0.2732,0.3014,0.2458,0.0444,0.001,0.2187,0.1756,0.3231,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-20,17RNJ,0.1088,0.2347,0.2666,0.267,0.2796,0.3165,0.3367,0.3613,0.029,0.0011,0.3391,0.2527,0.3465,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-25,17RNJ,0.4645,0.3985,0.4187,0.4197,0.4494,0.4702,0.4762,0.462,0.2753,0.0347,0.3885,0.3236,0.4845,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270764,-80.468594,2023-04-30,17RNJ,0.5318,0.5162,0.5578,0.5265,0.5119,0.5302,0.5556,0.5629,0.153,0.0099,0.4573,0.37,0.5778,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-01,17RNH,0.0134,0.0267,0.0554,0.0549,0.0932,0.1564,0.1814,0.1956,0.0338,0.0007,0.0537,0.0203,0.2084,144.0,0b10010000,0b10,Moderate aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-06,17RNH,0.0167,0.032,0.0646,0.0646,0.0995,0.1615,0.1882,0.1984,0.0116,0.0007,0.0775,0.0299,0.2167,144.0,0b10010000,0b10,Moderate aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-11,17RNH,0.6718,0.6708,0.7098,0.7147,0.7285,0.743,0.7503,0.7487,0.2025,0.0018,0.6477,0.5397,0.7576,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-16,17RNH,0.0085,0.0138,0.0385,0.037,0.0697,0.0984,0.1157,0.1148,0.0187,0.0006,0.0295,0.0104,0.1132,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-21,17RNH,0.4395,0.413,0.4491,0.4552,0.4736,0.4993,0.5171,0.4925,0.1275,0.0019,0.4558,0.3505,0.5257,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-26,17RNH,0.0169,-0.0122,-0.0067,-0.0095,-0.0026,0.0112,0.0189,0.0124,-0.0097,0.0005,0.0029,0.0052,0.0219,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-31,17RNH,0.0078,0.0151,0.0459,0.0415,0.0803,0.1315,0.1631,0.1631,-0.0191,0.0006,0.0274,0.0086,0.1669,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-05,17RNH,0.0125,0.0212,0.0529,0.0515,0.093,0.1519,0.1774,0.1862,-0.0018,0.0006,0.0435,0.0154,0.1956,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-10,17RNH,0.6057,0.5669,0.5949,0.5976,0.6062,0.6374,0.6663,0.6396,0.1081,0.0069,0.5494,0.4489,0.6851,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-15,17RNH,0.0838,0.1906,0.2094,0.2006,0.2056,0.2303,0.242,0.2699,0.002,0.0008,0.2102,0.1689,0.2463,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-20,17RNH,0.0055,0.0155,0.045,0.0405,0.0707,0.1086,0.134,0.1349,-0.0096,0.0009,0.0351,0.0146,0.1306,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-25,17RNH,0.0896,0.162,0.1851,0.1846,0.199,0.2237,0.2473,0.2693,0.0865,0.0211,0.2298,0.1988,0.2629,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-30,17RNH,0.0119,0.0188,0.0461,0.0387,0.0632,0.099,0.1279,0.1179,-0.0157,0.008,0.0392,0.0191,0.13,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-01,17RNJ,0.0135,0.027,0.0558,0.0552,0.0934,0.1563,0.1812,0.1953,0.0344,0.0007,0.0541,0.0206,0.2081,144.0,0b10010000,0b10,Moderate aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-06,17RNJ,0.0167,0.0321,0.0647,0.0645,0.0982,0.1597,0.1874,0.1952,0.0119,0.0007,0.0774,0.0296,0.2162,144.0,0b10010000,0b10,Moderate aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-11,17RNJ,0.6634,0.6647,0.7043,0.7091,0.7183,0.7331,0.7456,0.7368,0.2035,0.0018,0.6453,0.5327,0.7554,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-16,17RNJ,0.0087,0.0138,0.0386,0.0371,0.069,0.0974,0.1152,0.1132,0.0188,0.0006,0.0294,0.0103,0.1132,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-21,17RNJ,0.4383,0.4122,0.4482,0.4542,0.4717,0.4973,0.5161,0.4902,0.1278,0.0019,0.4549,0.3487,0.5252,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-26,17RNJ,0.0171,-0.0118,-0.0063,-0.0091,-0.0023,0.0114,0.0191,0.0125,-0.0096,0.0005,0.003,0.0051,0.0221,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-03-31,17RNJ,0.008,0.0158,0.0466,0.0423,0.0807,0.1316,0.1632,0.1629,-0.0179,0.0006,0.0281,0.0089,0.167,212.0,0b11010100,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-05,17RNJ,0.0124,0.0212,0.0528,0.0517,0.0926,0.1512,0.1771,0.1848,-0.0009,0.0006,0.0439,0.0156,0.1953,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-10,17RNJ,0.6025,0.5652,0.5929,0.5935,0.592,0.6227,0.6616,0.6203,0.1077,0.0069,0.5478,0.4378,0.684,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-15,17RNJ,0.0797,0.1886,0.2077,0.1986,0.2025,0.2275,0.2404,0.2668,-0.0021,0.0008,0.2093,0.1672,0.2453,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-20,17RNJ,0.0055,0.0155,0.0452,0.0405,0.0698,0.1073,0.1334,0.1327,-0.0095,0.0009,0.0349,0.0143,0.1304,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-25,17RNJ,0.0874,0.1609,0.1849,0.1857,0.2053,0.2304,0.2489,0.2808,0.0863,0.0211,0.2298,0.2042,0.2628,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270768,-80.572546,2023-04-30,17RNJ,0.0118,0.0186,0.0458,0.0382,0.0627,0.0985,0.1274,0.1177,-0.0168,0.008,0.0387,0.0189,0.1294,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-01,17RNH,0.0145,0.0237,0.0458,0.0519,0.0758,0.1145,0.1361,0.1551,0.0431,0.0007,0.1291,0.0784,0.1752,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-06,17RNH,0.0154,0.0257,0.0503,0.0563,0.0792,0.1228,0.1467,0.1633,0.0243,0.0007,0.1333,0.0787,0.1866,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-11,17RNH,0.02,0.0291,0.0557,0.0632,0.0865,0.1324,0.1628,0.1825,0.0251,0.0009,0.1577,0.0966,0.2124,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-16,17RNH,0.0286,0.0288,0.0483,0.0528,0.077,0.1204,0.1443,0.1624,0.0509,0.0008,0.1318,0.0836,0.1882,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-21,17RNH,-0.0194,0.071,0.1023,0.1013,0.1184,0.1587,0.1828,0.2419,0.0078,0.0011,0.1726,0.1097,0.2183,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-26,17RNH,0.0337,0.0343,0.0552,0.06,0.0846,0.134,0.1608,0.1779,0.0244,0.001,0.154,0.0903,0.2097,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-31,17RNH,0.0315,0.0353,0.0607,0.0685,0.0907,0.1352,0.1652,0.1825,0.0248,0.0008,0.1672,0.0985,0.2128,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-04-05,17RNH,0.0397,0.0389,0.0611,0.0662,0.0901,0.1374,0.164,0.1808,0.0254,0.0009,0.1776,0.1038,0.2108,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-04-10,17RNH,0.0022,0.0234,0.062,0.0744,0.1014,0.1536,0.1911,0.2109,0.0161,0.0021,0.1866,0.1155,0.2478,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-04-15,17RNH,0.0242,0.0272,0.0482,0.0515,0.0747,0.1167,0.1417,0.1475,-0.0126,0.0006,0.1343,0.0799,0.1714,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-04-20,17RNH,0.0245,0.0162,0.035,0.0384,0.0583,0.0902,0.1108,0.1051,-0.0014,0.0009,0.0985,0.0635,0.1327,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-04-25,17RNH,0.1522,0.1688,0.1944,0.1917,0.207,0.2404,0.2638,0.2742,0.1161,0.0195,0.231,0.1946,0.2789,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-04-30,17RNH,0.0029,-0.0101,0.0232,0.0362,0.0475,0.0776,0.1068,0.1044,-0.0105,0.0085,0.0922,0.0646,0.1253,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-01,17RNJ,0.0145,0.0238,0.0459,0.052,0.0758,0.1144,0.1359,0.1548,0.0433,0.0007,0.1289,0.0783,0.1749,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-06,17RNJ,0.0151,0.0258,0.0504,0.0562,0.0784,0.1213,0.1461,0.1606,0.0244,0.0007,0.133,0.0778,0.1863,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-11,17RNJ,0.0196,0.029,0.0556,0.0628,0.0852,0.1307,0.162,0.1796,0.0252,0.0009,0.1572,0.0953,0.2119,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-16,17RNJ,0.0282,0.0284,0.048,0.0525,0.0761,0.119,0.1436,0.16,0.0506,0.0008,0.1314,0.0825,0.1878,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-21,17RNJ,-0.0076,0.0801,0.1079,0.1047,0.1207,0.1599,0.1838,0.2413,0.0093,0.0011,0.1723,0.1092,0.2187,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-26,17RNJ,0.0333,0.0339,0.055,0.0597,0.0843,0.1334,0.1602,0.1771,0.0244,0.001,0.1537,0.0899,0.2093,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-03-31,17RNJ,0.0314,0.0352,0.0605,0.0685,0.0904,0.1347,0.1648,0.1819,0.0249,0.0008,0.1669,0.0981,0.2124,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-04-05,17RNJ,0.0392,0.0388,0.061,0.0661,0.0897,0.1365,0.1636,0.1794,0.0255,0.0009,0.1773,0.1032,0.2105,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-04-10,17RNJ,0.001,0.0225,0.0613,0.0734,0.0982,0.1491,0.1894,0.2035,0.0158,0.0021,0.1861,0.1126,0.2472,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-04-15,17RNJ,0.0241,0.027,0.048,0.0513,0.074,0.1158,0.1412,0.1458,-0.0123,0.0006,0.1341,0.0793,0.1711,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.270811,-80.488761,2023-04-20,17RNJ,0.0238,0.0158,0.0347,0.0381,0.0574,0.089,0.1102,0.1034,-0.0012,0.0009,0.0984,0.0629,0.1325,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
